File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine
sw2495B-ms98-a,0065,B,310.1645,317.90975,7.745249999999999,we've been trying to you know we've done that the whole time we were in school like trying to repair our own cars and things and ,1.0
sw2496A-ms98-a,0112,A,518.593125,524.364,5.770875000000046,and i was just wondering down there it hasn't done anything to you either so your economy is a little bit better though i think down there now,1.0
sw2499A-ms98-a,0087,A,397.170625,409.98875,12.818125000000009,it's just so well done and i lived over in England for four years and that was the first place i ever saw it and it was just gosh it was so good,1.0
sw2500A-ms98-a,0075,A,496.52175,504.931,8.409249999999986,i guess with all the ones around the Plano area and figuring that most of them_1 drive south for their jobs maybe they maybe they've done it that way and going with that logic ,1.0
sw2501A-ms98-a,0027,A,120.129625,123.61825,3.488624999999999, no we have uh done a little painting ourselves,1.0
sw2501A-ms98-a,0028,A,123.61825,132.8185,9.200249999999997,um we painted a bedroom uh well within the last couple of months um and we have we have some more that need to be done but the,1.0
sw2501A-ms98-a,0031,A,150.80425,158.424375,7.620125000000002,uh professionally painted recently and it looked pretty good you know the interior walls all basically white but they obviously had been done,1.0
sw2504B-ms98-a,0070,B,445.693125,454.724625,9.031499999999994,it's uh it's just a sad situation and uh i do think more needs to be done along that line to help to uh,1.0
sw2505A-ms98-a,0067,A,461.14175,473.818,12.676249999999982, well i'm sure it's been done i'm sure it has been done well they have weddings for dogs now and cats and you know you they have all that  parties for them where they dress up i've seen it in,2.0
sw2505B-ms98-a,0024,B,160.420875,162.86825,2.447374999999994,so they've done really well,1.0
sw2508A-ms98-a,0091,A,577.623,581.576,3.9529999999999745,uh our company is uh done fairly well,1.0
sw2511A-ms98-a,0002,A,0.7855,14.63225,13.84675,well Wayne i've never done any uh auto repairs myself at all i mean i may have screwed in a little  screw that looked like it was falling out on the door or something but uh i personally haven't done anything maybe,2.0
sw2511A-ms98-a,0006,A,44.49775,54.667,10.169249999999998,the brakes and he has done all of the tune-ups and the things like that  and recently he changed the steering mechanism in our car,1.0
sw2511B-ms98-a,0008,B,89.213875,97.292,8.078125,when you have a Corvette you more or less do all the work and i've done everything from build the motor from the uh you know the bare block on up,1.0
sw2511B-ms98-a,0021,B,194.782625,201.463,6.680374999999998,oh roughly a hundred dollars um if i'd taken it someplace to have it done it was going to be three hundred twenty five,1.0
sw2511B-ms98-a,0032,B,281.705875,285.497,3.7911250000000223,and you want to make sure that it's done right and put back together right and,1.0
sw2511B-ms98-a,0033,B,285.497,290.997875,5.500875000000008,you know i've i've in the past i've had brake jobs done by someone that when i went back and,1.0
sw2511B-ms98-a,0060,B,552.341375,565.04975,12.708375000000046,and uh it was an interesting experience for her i mean she'd always assisted me and done some other things but for her to actually get in there and do it herself it was uh it was something di- a little different ,1.0
sw2513A-ms98-a,0004,A,21.857125,25.85675,3.9996250000000018,what uh what did you have to have done to the with the brakes,1.0
sw2513B-ms98-a,0002,B,0.199,6.42575,6.22675,okay we're talking about uh car repair the last car repair i had done on mine was last February,1.0
sw2513B-ms98-a,0017,B,119.146625,128.56275,9.416124999999994,yeah so i thought well he'll meet me halfway i'll meet him halfway so i had it all all this work done for like two hundred and fifty dollars but still you know the the element of trust was gone at that point ,1.0
sw2513B-ms98-a,0073,B,399.665,410.62875,10.963750000000005,let's see what else have i had done uh one day i was driving with my dad and the uh he was driving in fact and the uh uh stick shift came out in his hand  he driving down the road,1.0
sw2515B-ms98-a,0004,B,4.804125,13.52825,8.724125,no we probably should but we haven't so why don't you explain to me some good tips about what you've done which you've found useful and workable,1.0
sw2521A-ms98-a,0123,A,464.562375,471.770875,7.208500000000015,and it was sunny and forty five degrees so we couldn't have done much better than that in Buffalo ,1.0
sw2523B-ms98-a,0020,B,89.132625,97.3715,8.238874999999993,and you know Uncle Sam done bought uh uh you know Uncle Sam had to pay for it they gave them that loan but people over here can't even get a small business loan like that,1.0
sw2524B-ms98-a,0055,B,252.551,257.146625,4.595624999999984,oh yeah uh-huh yeah i do i've done those too before yeah,1.0
sw2527A-ms98-a,0051,A,236.064625,242.536125,6.471499999999992,i like it better than almost anything i've ever done just the sky is so,1.0
sw2527B-ms98-a,0008,B,19.815625,27.000125,7.1845,i don't know if the camping that i've done is is really roughing it without a a whole lot of stuff ,1.0
sw2527B-ms98-a,0010,B,31.816375,36.250375,4.4339999999999975,uh done a little bit of that mainly just um,1.0
sw2529B-ms98-a,0079,B,450.040125,458.02725,7.987124999999992,you know but you still walk in there and go gee what if something i ate what if something i've done what if something i've eaten shows up,1.0
sw2530B-ms98-a,0058,B,161.173625,169.064375,7.8907500000000255,we we had for a while done uh well we still do a lot of picture taking in that and uh we're in the process of putting our eight millimeter,1.0
sw2530B-ms98-a,0070,B,208.3185,213.221375,4.9028749999999945,we can hook it into our uh stereo system after we get the pictures all done,1.0
sw2530B-ms98-a,0120,B,375.012625,380.4795,5.466874999999959,they've gone in and uh done a class on the large brush and actually did the painting,1.0
sw2530B-ms98-a,0121,B,380.4795,382.94675,2.4672500000000355,and you know they've never done anything,1.0
sw2531A-ms98-a,0002,A,1.517125,6.619,5.101875,okay what are your feelings on crime and what can be done about it,1.0
sw2531A-ms98-a,0064,A,282.28275,296.7445,14.461749999999995,if your if you uh you know have done this or if you need this uh uh we'll sue for you and you don't have to pay us unless you but then what they don't tell you is that if you if they win you give them at least a third of the of  thing that they win,1.0
sw2531B-ms98-a,0037,B,183.70725,190.172125,6.464875000000006,if a person has done a crime so bad that the jury gives them the death penalty,1.0
sw2533B-ms98-a,0098,B,443.35,457.1765,13.826499999999953,you know it's God i mean it was the biggest thing that any one in this company had ever done and he got to do it and so God just really blesses him in ways like that just trust God because i don't know kids are a blessing and and some people  we think of blessings as ,1.0
sw2535A-ms98-a,0020,A,122.188,132.257,10.069000000000003,and one of the things that we kind of got to talking about is you know what is it we can do you know what can what can be done to stop it and i'm not sure that i know the answer to that question,1.0
sw2535A-ms98-a,0033,A,231.527875,237.82675,6.2988750000000095,what this person had done ten years ago the brutality of their crime e- exactly,1.0
sw2535B-ms98-a,0066,B,225.087,233.473625,8.38662500000001,and then people forget you know th- you hear oh this person's going to be put to death but you don't they don't tell you what this person has done,1.0
sw2538A-ms98-a,0042,A,325.885375,337.179,11.293624999999963,well i guess it it is a matter of uh at least the government's causing it there's there's so much more paperwork in most every job i mean the poor teacher can't get their jobs done for the reports and the things that the government requires and,1.0
sw2538B-ms98-a,0049,B,282.565125,288.916625,6.351499999999987,uh you know and i think uh i think rewards for a job well done are are,1.0
sw2540A-ms98-a,0046,A,201.566,211.48625,9.92025000000001,you know which are the N R A and people have their thing you know if you ban guns you're just banning the the recreation the sport of hunting things of that nature most of that's done with rifles and such,1.0
sw2545A-ms98-a,0070,A,371.015125,379.111625,8.096499999999992,yeah well she likes it she gets to write her reports but like i say she could have bought a much cheaper model and done what she wanted,1.0
sw2545B-ms98-a,0054,B,214.623,226.76025,12.137250000000023,yes you can do wonderful design it it's really  well especially when anyone who's ever done any kind of drafting or engineering  uh dr- drawing um you have to be so precise,1.0
sw2546A-ms98-a,0032,A,310.755375,312.7665,2.0111249999999927,it should be over and done with,1.0
sw2546B-ms98-a,0046,B,357.381375,365.21925,7.837874999999997,and do his thing all over again because so many of the crimes are are done by repeat offenders it's,1.0
sw2547B-ms98-a,0113,B,455.615625,458.06375,2.4481250000000045,now it was very nicely done,1.0
sw2552A-ms98-a,0055,A,260.743,264.82675,4.083750000000009,right he wants to run out and get things done and so,1.0
sw2552A-ms98-a,0102,A,532.464625,537.127875,4.663250000000062,well it is the hardest thing i've ever done as much as you'd go out,1.0
sw2554A-ms98-a,0036,A,143.985625,152.065125,8.079499999999996,i that would have been stupid and i do- and i don't think we did it everything else we handled in this seemed to be perfectly right i don't think they would have done that,1.0
sw2554A-ms98-a,0040,A,163.929625,176.3335,12.403875,oh sure i mean the the British occupied the place the French occupied it we've done it ah it it's happened so many times this is this is really nothing special uh,1.0
sw2554A-ms98-a,0134,A,559.32825,570.544,11.215749999999957,so i just at an opportune time i got one that that suited my needs and i've just stuck with it the only thing i've done to it is just add a uh add a mouse and a hard drive,1.0
sw2557A-ms98-a,0020,A,59.624,69.494875,9.870874999999991,so glass has been recycled for a long time uh we have a cycling area set up here at our house the Boy Scouts have and they've done that for years,1.0
sw2557A-ms98-a,0106,A,466.923875,474.818375,7.894499999999994,to do more recycling and more reduction and and more reuse and all those things that could be done,1.0
sw2559A-ms98-a,0054,A,291.321,306.022,14.700999999999965,uh i don't see anything like that to occur unless everybody bands together to do that it has to be one common ideal goal for that to be done um,1.0
sw2559B-ms98-a,0044,B,269.477,271.881625,2.40462500000001,what do you think could be done about it,1.0
sw2559B-ms98-a,0064,B,428.213625,437.01375,8.800125000000037,and they say uh-huh because_1 they really don't want to pay for services that's not being done properly either so then they can call,1.0
sw2560A-ms98-a,0051,A,227.819375,231.797625,3.9782500000000027,was this uh done not by TI people was it,1.0
sw2561B-ms98-a,0005,B,21.621875,31.53325,9.911375,that they had just got done moving her uh into another one because the one she was in they gave her some medication she was definitely allergic to and almost killed her,1.0
sw2562B-ms98-a,0053,B,193.99475,196.401375,2.406624999999991,and then it's done completely done,2.0
sw2562B-ms98-a,0159,B,578.784875,587.636,8.85112499999991,uh-huh well sometimes too when we take out our garbage and we usually you know we just dump it in the middle of the garden you know after your garden's basically done,1.0
sw2565A-ms98-a,0026,A,101.2575,108.176625,6.919125000000008, i mean he you know he can't field and you know he strikes out a lot but i mean he's done that for five years why get rid of him now ,1.0
sw2566B-ms98-a,0061,B,286.655375,292.44425,5.788875000000019,yeah and she was real comfortable and she has really really done good i- i,1.0
sw2568B-ms98-a,0087,B,372.917,378.649875,5.7328750000000355,come on give me a break you know i mean i just and so many of them are done so poorly,1.0
sw2568B-ms98-a,0088,B,378.649875,392.355375,13.705499999999972,you know that it just doesn't even give you the effect i mean some of them are done good and they do scare you but um so many of them are just done real i don't know i'm not really into those,2.0
sw2568B-ms98-a,0093,B,412.052,416.16525,4.113249999999994,you know and it was just it was done so well you know it was just,1.0
sw2568B-ms98-a,0095,B,422.834625,432.63725,9.802624999999978,right well that's probably  but it was a very good movie it was done real well too i mean there wasn't any part of it that you really felt like,1.0
sw2569A-ms98-a,0025,A,94.951125,108.60625,13.655124999999998,and uh and of course this year it never really died out that much i mean this year here it is only April and it's looking good yeah we had we had a mild winter we you know everybody in my neighborhood hires their yard work done and i think i think the fun of owning a house is doing the yard work,1.0
sw2570A-ms98-a,0136,A,553.76875,558.402625,4.633874999999989,seams that need to be really strong need to be done on the sewing machine,1.0
sw2570B-ms98-a,0034,B,165.2455,177.989125,12.743625000000009,see i'm n- i've not ever been a real craft type person i have a sister-in-law that i mean if it can be done with your hands she does it she makes things for the kids for Christmas and nephews and nieces and i look at them and i think,1.0
sw2570B-ms98-a,0050,B,254.16425,268.802875,14.638624999999962,and he says but Bev i think you'll be so bored because you know all you've ever done is work and i said but there's so many things i want to do i'd like to start sewing again i'd like to learn how to do this cross stitch and these you know knit these things and i think that would be fascinating he kind of laughs ,1.0
sw2571A-ms98-a,0047,A,336.944125,350.33575,13.391625000000033,that and if it was done quickly and done swiftly and but it's not because the judicial system has rejected they've rejected the answer to all these problems they have pretty much,2.0
sw2572A-ms98-a,0033,A,130.02875,137.722375,7.693624999999997,um i can't remember the study but it was there was a quite a long-term study done in Europe that uh,1.0
sw2573A-ms98-a,0022,A,129.83325,140.6845,10.851250000000022,and because he doesn't hit the North Dallas traffic and all then he might have worked an hour late it was just like ah we had so many things to do and we just couldn't get them done and i i remember thinking that,1.0
sw2574A-ms98-a,0065,A,316.060125,320.058625,3.9984999999999786,and i guess they they feel a bit ashamed they've done so well ,1.0
sw2574B-ms98-a,0024,B,92.659375,97.589125,4.9297499999999985,and i don't know that there's anything that can be done to convince us of that because,1.0
sw2575A-ms98-a,0057,A,293.898875,303.543125,9.64425,well you know it's just like you say there's so much stuff that needs to be done here in this country and uh you know if if you could have a thought of something like uh,1.0
sw2577A-ms98-a,0050,A,210.887375,215.19075,4.303375000000017,we're golfers also uh have you done that,1.0
sw2577B-ms98-a,0009,B,90.712625,104.877875,14.16525,uh but i did like to walk and my neighbor and i get out we'd walk and walk and uh unfortunately we haven't done it well i've been in class until it's like  thirty at night and she ha- is having a flare up of arthritis and we haven't done it for in about a month,2.0
sw2580B-ms98-a,0035,B,151.888,157.33525,5.447249999999997,and i'm amazed by that that uh the only good thing they've done lately is have these uh,1.0
sw2580B-ms98-a,0039,B,164.420375,173.075875,8.65549999999999,and i've done that and actually we've got some high turn outs here in Arlington on some of the absentee because you can vote like two Saturdays before or something like that,1.0
sw2582B-ms98-a,0007,B,14.343375,17.207125,2.8637500000000014,well actually this will be the second time i've done it,1.0
sw2584B-ms98-a,0002,B,2.47875,9.482625,7.003875000000001,no i've haven't gone camping in years but it's something that i've done in the past how about you,1.0
sw2584B-ms98-a,0012,B,49.982875,62.785625,12.802750000000003,you know the majority of the amount of camping i've done has been really roughing it um as a little girl i'd go with my dad and my uncle and my brother and we went to the Boundary Waters area in Minnesota so,1.0
sw2585A-ms98-a,0022,A,123.065375,131.9025,8.837125,you know you're dooming them to ghetto life or whatever and i know that that the Southeast Asians the Hmong people that i've done some work with uh,1.0
sw2587B-ms98-a,0066,B,261.404,263.837375,2.4333750000000123,uh i don't know what i've would have done in the situation,1.0
sw2588A-ms98-a,0091,A,553.7385,556.311125,2.5726249999999027, we should have done that ,1.0
sw2592A-ms98-a,0112,A,561.3085,569.2465,7.937999999999988,y- y- you know normally you can get done during the week um you save up for the weekend so your whole weekend that your kids really want your attention,1.0
sw2592A-ms98-a,0116,A,587.942375,600.145875,12.203500000000076,very big changes in my boys for the better you know and um i think that you know i've i've done both sides and it's it's no matter what people say it it is too difficult,1.0
sw2593A-ms98-a,0023,A,70.310375,82.942625,12.632250000000013, i've i guess mostly as far as as crafts go i've done um some needlepoint and i've done mostly cross stitching i used to uh do like um,2.0
sw2593A-ms98-a,0056,A,194.453125,204.912625,10.459499999999991,okay_1 well i think i think we're okay i think we did done five minutes so we don't have to keep talking about   okay well thank you,1.0
sw2593B-ms98-a,0017,B,124.1435,128.526375,4.3828749999999985,i i h- seen things i really like you know that were done,1.0
sw2595A-ms98-a,0003,A,3.2205,8.972,5.7515,repairs done by auto shops on your car or do you do maintenance work or what,1.0
sw2595A-ms98-a,0060,A,275.833625,279.125875,3.292250000000024,have you had any body work done on your car,1.0
sw2596A-ms98-a,0115,A,443.283375,449.992125,6.708750000000009,and i just just got uh done with the NC double A tournament i was glued to the TV for two two weeks,1.0
sw2597B-ms98-a,0068,B,394.526875,407.4455,12.918624999999963,i don't know they it Schwartz- Schwartzkopf knew what had to be done and it's too bad that he just didn't have the ability just to do it to you know the uh the go ahead to do it,1.0
sw2597B-ms98-a,0081,B,491.743375,495.206375,3.4629999999999654,yeah i i think they should have just done more,1.0
sw2598A-ms98-a,0063,A,273.387,281.840625,8.453624999999988,yeah Field of Dreams was good um and i i think i liked the other movies he's done No Way Out was really good and did you ever see Silverado,1.0
sw2598A-ms98-a,0126,A,555.66,562.553875,6.89387499999998,yeah well i'm being from Baltimore of course i'm a big Barry Levinson fan since uh he he's you know he's done a bunch of Baltimore movies,1.0
sw2598B-ms98-a,0008,B,14.997125,17.53325,2.5361249999999984,i thought it was very well done,1.0
sw2598B-ms98-a,0090,B,329.94425,335.474,5.529749999999979,with uh Anthony Quinn i thought it was i like everything he's done so far,1.0
sw2599A-ms98-a,0027,A,184.327625,191.8525,7.52487499999998,we hope every team hopes their current quarterback is going to pull them through in a way Aikman has done some of that,1.0
sw2599B-ms98-a,0016,B,120.351125,130.3155,9.96437499999999,yeah i'm i keep waiting for the Eagles to get over the hump they make it to the play-offs it seems for the last few years but they just have done absolutely nothing when they  ,1.0
sw2602A-ms98-a,0044,A,398.088,406.10025,8.012249999999995,oh yeah definitely i i'm i'm a little bit shocked to what the US has done in terms of selling to Iraq ,1.0
sw2603A-ms98-a,0010,A,49.2525,59.03425,9.781750000000002,and then usually after i'm done riding the bike just to cool myself down i usually take a walk you know and that just kind of gets myself uh gets me you know,1.0
sw2603B-ms98-a,0084,B,441.99625,448.5545,6.558250000000044,so it's like when i got laid off i went back in there and start all over again because it had been a while since i'd done it,1.0
sw2604A-ms98-a,0039,A,209.513875,217.083625,7.569749999999999,well an- and also you know you you you feel more like you know you're actually part of the community if you've done something in it,1.0
sw2604B-ms98-a,0019,B,141.0135,150.824,9.810500000000019,i could see a a full a run a gamut of different kinds of opportunities things that need to be done that wou- that could be done in an hour or two,2.0
sw2604B-ms98-a,0024,B,182.037625,188.715625,6.677999999999997,um i don't see that as being necessary now i can see it being done uh on a regular schedule,1.0
sw2604B-ms98-a,0073,B,479.04225,485.5325,6.490250000000003,i'm sure the pendulum will swing the other way uh there have been too many other things that it's done that for just in my life,1.0
sw2605A-ms98-a,0006,A,17.2155,24.343625,7.128125000000001,no no uh it was just for three days we must have done like uh sixty miles or something,1.0
sw2605B-ms98-a,0040,B,174.7875,182.374,7.586500000000001,and then if they wake up and you haven't done everything it's like why haven't you done that but uh well we were drinking you know back to that uh water thing and of course i got sick,2.0
sw2605B-ms98-a,0049,B,245.030625,254.219375,9.188750000000027,and uh and i've i've done a lot of canoeing but never have camped out over night and and they makes a lot make a lot of good points about at least with a canoe you don't have to carry everything,1.0
sw2606A-ms98-a,0049,A,182.8,188.380875,5.580874999999992,uh he he has to be an outstanding physical specimen to to do what he's done,1.0
sw2608A-ms98-a,0036,A,167.66425,172.987625,5.323374999999999,you know just mainly to melt the cheese and everything and let all the seasoning melt into it and it's done,1.0
sw2610B-ms98-a,0008,B,39.673,53.374125,13.701124999999998,uh which is somewhat awkward but had it been millimeters you could have done i think what's interesting the way engineering people do is they they in essence have gotten around it by by listing uh decimal inches,1.0
sw2612A-ms98-a,0043,A,183.249875,193.78225,10.532375000000002,good grief surely they could have done better than that course they they had a they had themselves between a rock and a hard place they had on the one hand they had Jesse Jackson with all that support,1.0
sw2613A-ms98-a,0046,A,201.85875,205.75725,3.8985000000000127,and uh even with that it hasn't done any good,1.0
sw2615A-ms98-a,0002,A,0.536375,9.824875,9.2885,i don't know what the the last thing i've done far as car repairs go is is change oil and filter an and that kind of stuff i haven't gotten really involved in anything,1.0
sw2615A-ms98-a,0093,A,511.424875,519.684125,8.259250000000009,uh i've got uh five stickers here from TI so i guess i've done probably uh i'd say seven or eight of them,1.0
sw2615B-ms98-a,0087,B,506.01475,511.701875,5.6871249999999804,yeah and we'll uh how many times have you done this now is this,1.0
sw2616A-ms98-a,0038,A,258.546125,267.398125,8.851999999999975,you know and so um the thing is is that  once you've done something wrong which is natio- you know internationally recognized,1.0
sw2617B-ms98-a,0015,B,115.82325,125.667,9.84375,turning around Just now you know trying to be rectified and i'm and i'm not sure you can undo the damage that was done emotionally on so many of the people,1.0
sw2617B-ms98-a,0066,B,372.19775,379.2475,7.049750000000017,but i believe that the way that it was done and the way that was handled were right i don't remember that feeling back in Vietnam,1.0
sw2618A-ms98-a,0036,A,171.2535,182.824625,11.571124999999995,and i'm afraid that if she woke up one with her we would have to pack up and come home  so we've primarily done our camping by cabin up at Turner Falls up in Oklahoma,1.0
sw2619A-ms98-a,0044,A,265.218875,277.367375,12.148499999999956, and they but you know that must have taken uh that was something that had to be done quickly you know because of external circumstances but they decided to do it to make themselves in sync with the rest of Europe or the rest of continental Europe and,1.0
sw2619A-ms98-a,0046,A,283.09925,290.962375,7.863125000000025,so i- i- i- i- i think it's essential that it's done and i think the real trick is to avoid the ,1.0
sw2620A-ms98-a,0010,A,68.48425,73.401625,4.917374999999993,have you done uh uh uh the big pot cooking,1.0
sw2620A-ms98-a,0045,A,226.319875,229.2815,2.961624999999998,yeah yeah we have done that,1.0
sw2621A-ms98-a,0103,A,426.49575,434.491875,7.996125000000006,oh yeah sure well you'd have to uh or i would have to say you know someone like Montana i guess who's done so well for so many years,1.0
sw2622A-ms98-a,0011,A,38.62575,43.0395,4.41375,yeah i think what needs to be done is they need to control their spending habits,1.0
sw2623B-ms98-a,0072,B,461.493,466.173375,4.680375000000026,even if even if someone's home all the time there's still a lot of things that have to be done,1.0
sw2625B-ms98-a,0010,B,88.22075,94.850625,6.629874999999998,all these kinds of things and you could probably get away you know get off on it so they just plea bargained it out and is just done with it,1.0
sw2626A-ms98-a,0045,A,240.117,252.972375,12.85537500000001,i've been in the oil and gas business and then higher education and um done a few other things including international uh accounting so,1.0
sw2627A-ms98-a,0073,A,321.998625,327.710875,5.712249999999983,no uh he's all done  yeah yeah i set him down,1.0
sw2627B-ms98-a,0088,B,395.37725,399.92125,4.543999999999983,yeah uh-huh i've heard of that i've heard of it but i've never done it,1.0
sw2628A-ms98-a,0076,A,540.467875,547.998,7.530124999999998,to me it      have done nothing and i think it's just the new way that people are thinking,1.0
sw2631B-ms98-a,0100,B,566.47325,568.7305,2.257249999999999,oh they come in see this is the first time i've done this,1.0
sw2632A-ms98-a,0053,A,230.27975,242.9125,12.632749999999987,i- i don't know i look back now and i i think that i probably would've done it differently if i um you know could do it over again but um,1.0
sw2633B-ms98-a,0019,B,113.178,118.380375,5.2023750000000035,no i think it should be done through Texans i mean i understand that,1.0
sw2635A-ms98-a,0077,A,466.755875,469.765,3.009124999999983,really like you say something needs to be done about that too,1.0
sw2635B-ms98-a,0060,B,322.51275,324.125125,1.6123750000000427,and we've done,1.0
sw2642B-ms98-a,0030,B,155.494,167.997,12.503000000000014,yeah this thing that you thought you got on sale by the time you get done paying with that with all the finance charges because you pay it off over a long period of time you've spent a heck of a lot of money on that thing,1.0
sw2643A-ms98-a,0125,A,468.25075,471.692,3.441250000000025,well i've done without it too but i sure prefer it my wife does too,1.0
sw2643B-ms98-a,0112,B,461.093,468.434125,7.341124999999977,oh yeah no i i've i've known people love it for years and uh but uh we've done without it for twenty years here and and uh,1.0
sw2646B-ms98-a,0087,B,568.692,578.768125,10.076125000000047,uh we haven't done it because i don't think it will work well with us having two boys but um some of the more expensive restaurants now i understand are catering,1.0
sw2647B-ms98-a,0021,B,207.960625,217.918125,9.95750000000001,a little bit bigger pond where where when they had a little more self-confidence built up oh yes i can do this oh i've done this before it's just in a bigger setting and so maybe to me,1.0
sw2647B-ms98-a,0038,B,334.836625,343.616625,8.779999999999973,and i realized that even though that school's two hundred miles from here and i've lived in other states and done other things for the past twenty years,1.0
sw2648B-ms98-a,0125,B,557.901875,564.8875,6.985625000000027,so uh yeah i knew i think there's lots that be that could be done to to improve how things are done now,2.0
sw2649A-ms98-a,0026,A,166.957125,170.358125,3.4010000000000105,um i haven't seen that done for a long time either,1.0
sw2651A-ms98-a,0086,A,434.745875,442.633625,7.887749999999983,so anyhow that's what we've done for our house we've left it all natural so there's no upkeep you know it's white cedar shingle,1.0
sw2651B-ms98-a,0060,B,251.862125,258.273625,6.4114999999999895,sure well if you were to do it uh again today what would you have done differently,1.0
sw2654A-ms98-a,0010,A,24.159,30.062375,5.9033750000000005,that's really scary it has it's done the same thing even in my little town and gosh it's only like a thousand people,1.0
sw2654B-ms98-a,0018,B,84.459875,94.517875,10.058000000000007,a lot of the things that need to be done uh right well even e- not just education but uh even discipline and and things like that,1.0
sw2657A-ms98-a,0088,A,437.360875,448.770875,11.409999999999968,more like a side show than anything else and that's sad but i don't think there's any way you could go uh the Peace Corps could go in and rescue those people and i th- don't think you could have done it fifty or a hundred years ago either,1.0
sw2658A-ms98-a,0106,A,542.495125,545.17,2.674874999999929,gets done but,1.0
sw2662B-ms98-a,0072,B,361.480875,371.1155,9.634624999999971,but it was um it was it was odd enough you know and th- and they didn't just sort of make it silly it was you know it was done fairly well i think so actu- i actually enjoyed that as well,1.0
sw2663B-ms98-a,0042,B,201.8155,213.6945,11.879000000000019,basically the people as soon as they get elected the people dump all kinds of money on them_1 and say yeah yeah you're my friend you're my friend and two years later he remembers that so what they've done is bought this congressman for two years,1.0
sw2663B-ms98-a,0096,B,425.09525,431.689375,6.594124999999963,in Presidential races that's about what they've done but they've got a pretty good lock on Congress and a lot of local things,1.0
sw2664B-ms98-a,0061,B,240.692875,248.700375,8.007500000000022,but i have trouble with with this new crap uh well uh like i say well we- we've done nothing but but prove our age today,1.0
sw2665A-ms98-a,0033,A,131.452375,139.577375,8.125,explored it like i should what little i have done i think is pretty good but as i said i never have gone on with it maybe i should have,1.0
sw2665A-ms98-a,0050,A,232.325625,243.867875,11.542249999999996,that's just  and my yard work i love to i work in the yard i i have my yard work done but i do my flowers you know and stuff i i like to do stuff like that and i have quite a variety of flowers,1.0
sw2665B-ms98-a,0019,B,111.72875,119.225375,7.4966249999999945,oh mostly mostly figures i've few done landscapes my grandmother was an artist so when i was a little kid,1.0
sw2666B-ms98-a,0036,B,156.905875,163.54775,6.641874999999999,uh right he's uh uh with him producing it  it he hasn't done a bad job ,1.0
sw2667A-ms98-a,0074,A,391.883375,403.915625,12.032249999999976,the evening for doing errands so i think a Tuesday Thursday might be a little bit better of course i feel like once i've done it if i'm sweaty i might as well do an extra thirty   because you've already kind of shot your night but,1.0
sw2667A-ms98-a,0093,A,516.067,521.99525,5.928250000000048,aerobic uh water aerobics when the weather gets nice out in the pool i've never done that one before but,1.0
sw2668A-ms98-a,0007,A,27.05175,36.647,9.59525,uh it's a subcontractor house they uh they builds in fact they build product for TI but it's been thirty two years so i mean i've i've served i've done my time,1.0
sw2669A-ms98-a,0048,A,234.818875,242.307125,7.488250000000022,where you start getting into {mils} and that sort of thing and then some of them are are done in uh you know purely metric,1.0
sw2670B-ms98-a,0018,B,78.24575,83.46425,5.218500000000006,right but in this you're going i i would have done that i can see where that would ,1.0
sw2672A-ms98-a,0040,A,203.478875,208.5085,5.02962500000001,yeah i i guess Rowlett's done a lot for the size town it is  ,1.0
sw2672A-ms98-a,0059,A,310.82675,324.842,14.01524999999998,yeah well there are a lot of things that aren't i'm that's uh one of the things i wonder about uh one of the questions was do you think more should be done or something else i i wonder about some of the prod- products that they don't take like some of the plastics and things that they don't take,1.0
sw2674A-ms98-a,0008,A,38.018125,49.438625,11.420500000000004,you know i'm just not even aware of what the law is it's uh been so long since anyone was executed that it might be legal but it's not done,1.0
sw2675A-ms98-a,0012,A,64.34225,75.25,10.907749999999993,in a position like that and say i would never do something like that and it's hard for them to believe that somebody else could do the things that have been done,1.0
sw2675A-ms98-a,0065,A,303.86,308.776375,4.9163749999999595,and we often forget about the one that the injustice has been done to,1.0
sw2675B-ms98-a,0013,B,74.302,86.86625,12.564249999999987,uh yes very possibly so many of us have l- led sheltered lives that uh when we go into a sit in on a a a jury i've never done it myself,1.0
sw2679A-ms98-a,0089,A,425.437375,435.98275,10.545375000000035,we've never done that you know and i remember that when i was a kid uh to have the ham cooking uh rather than that we just ham is just something you have for breakfast occasionally you know and that's it you know,1.0
sw2684A-ms98-a,0126,A,451.448125,459.443875,7.995749999999987,you really want to say that you really want to say what you think or what you think should be done or how you think this court case should have gone or you know,1.0
sw2685A-ms98-a,0028,A,143.331125,152.7785,9.447375000000022,and unfortunately they haven't gotten around to put they you know they were waiting until they got i think the other two houses on the cul-de-sac on one done before they're going to plant all the grass at one time,1.0
sw2686A-ms98-a,0010,A,29.3515,37.663125,8.311625,i don't usually watch the news at night time because_1 uh i'm you know just got home ready for dinner and and all that and by the time i get done with dinner it's already over and,1.0
sw2687B-ms98-a,0024,B,104.06775,106.68525,2.6174999999999926,uh killed her so nothing was ever done to him,1.0
sw2688A-ms98-a,0103,A,570.150125,579.64375,9.493624999999952,that we've basically done that with generations of people that have so called outlived their usefulness,1.0
sw2689A-ms98-a,0056,A,277.385875,286.889125,9.50324999999998,uh no i can't say that i- i just know that it's really bad in some areas and something's going to have to be done sooner but,1.0
sw2690A-ms98-a,0037,A,244.339125,246.94175,2.6026250000000175,and i thought that was well done,1.0
