File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate,amazon_transcription,deepspeech_transcription,deepspeech_ConfidenceLevel,google_transcription,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_ConfidenceLevel,microsoft_transcription
DCA_se3_ag1_m_03_1,1556,DCA_se3_ag1_m_03,1963.6673,1966.1238,2.4565,I'm sure if I could think hard enough there would be something that's happened,1,0,11.72341994,11.62,5.0,17,6.920415225,I'm sure if I could think hard enough there'd be something has happened.,i think harnsome thing of something,-98.25167084,I'm sure if I could think hard enough to be something or something.,0.934168458,I'm sure if I get the card would be something so ,0.6,I'm sure if I could think hard there be something has happened.
DCA_se3_ag1_m_04_1,104,DCA_se3_ag1_m_04,85.1566,86.7133,1.5567,then it was your turn to be at bat.,1,0,12.07479088,11.97,21.25,9,5.781460782,Then it was your turn to be at bet.,it was your turn to be a ,-29.66555595,Then it was your turn to be at bat.,0.933354914,and it was your turn to be a bad ,0.64,Then it was your turn to be at bat.
DCA_se3_ag1_m_04_1,259,DCA_se3_ag1_m_04,218.3017,218.8294,0.5277,would be-,1,0,10.69051078,10.62,23.75,2,3.790032215,Would Be?,be,-11.33014011,Would be.,0.850397587,would be ,0.95,Would be.
DCA_se3_ag1_m_04_1,263,DCA_se3_ag1_m_04,219.4582,220.4654,1.0072,"volunteer to be it,",1,0,13.47428213,13.42,6.0,6,5.957108817,volunteered to be a.,to be,-16.96874809,Volunteer to be.,0.860775471,volunteer to be a ,0.79,Volunteer to be a.
DCA_se3_ag1_m_04_1,509,DCA_se3_ag1_m_04,448.2337,450.1186,1.8849,I don't know m- this may be because my sister,1,0,10.2319333,10.19,5.0,12,6.366385485,I don't know this may be because my sister.,this may be because my sister,-21.23347855,"this may be because my sister,",0.884726048,I %HESITATION this maybe because my sister ,0.69,I am this may be because my sister.
DCA_se3_ag1_m_04_1,780,DCA_se3_ag1_m_04,662.9238,664.2765,1.3527,a movie has to be able to,1,0,11.59359945,11.52,7.25,9,6.653359947,Movie has to be able to.,i has to be able to,-23.57964325,A movie has to be able to.,0.954893708,a movie has to be able to ,0.95,A movie has to be able to.
DCA_se3_ag1_m_04_1,814,DCA_se3_ag1_m_04,686.9845,688.6767,1.6922,"there has to be a lot of action,",1,0,12.09893601,12.02,3.25,9,5.318520269,There has to be a lot of action.,he has to be a lot of action,-23.58528519,There has to be a lot of action.,0.989175379,there has to be a lot of action ,0.78,There has to be a lot of action.
DCA_se3_ag1_m_04_1,816,DCA_se3_ag1_m_04,689.1523,690.9251,1.7728,"uh it must be continuous,",1,0,12.81154804,12.72,19.75,8,4.512635379,It must be continuous.,it must be continuous,-16.55879211,It must be continuous.,0.952050686,%HESITATION it must be continuous ,0.9,It must be continuous.
DCA_se3_ag1_m_04_1,820,DCA_se3_ag1_m_04,692.2293,693.727,1.4977,it- it must be realistic,1,0,15.14233824,15.04,24.25,8,5.34152367,It must be realistic.,it must be realistic,-17.76838112,"It, it must be realistic.",0.935084701,it must be realistic ,0.91,It it must be realistic.
DCA_se3_ag1_m_04_1,972,DCA_se3_ag1_m_04,800.3166,801.3343,1.0177,"be my favorite,",1,0,11.39386006,11.24,15.5,5,4.913039206,Be My Favorite.,my favorite,-12.08171558,Be my favor.,0.928347886,B. my favorite ,0.75,Be my favorite.
DCA_se3_ag1_m_04_1,1379,DCA_se3_ag1_m_04,1127.169,1129.0819,1.9129,"somewhere, it may not be the-",1,0,9.249390242,9.21,5.25,7,3.659365361,Somewhere it may not be the.,somewhere it may not be the,-22.20853996,"Somewhere, he may not be.",0.869323552,somewhere it may not be the ,0.84,Somewhere it may not be the.
DCA_se3_ag1_m_04_1,1383,DCA_se3_ag1_m_04,1131.0535,1133.3639,2.3104,but it- it will be a good college.,1,0,13.39221875,13.29,6.5,9,3.895429363,But it will be a good college.,it will be a good college,-15.03930664,But it it will be a good college.,0.964525878,but it it will be a good college ,0.97,But it it will be a good college.
DCA_se3_ag1_m_04_1,1575,DCA_se3_ag1_m_04,1297.6728,1298.9894,1.3166,but haven't been able to be,1,0,7.609423265,7.56,4.25,8,6.076257026,But haven't been able to be?,haven't been able to be,-18.37173462,but haven't been able to be,0.976050556,but haven't been able to be ,0.87,But haven't been able to be.
DCA_se3_ag1_m_04_1,1877,DCA_se3_ag1_m_04,1528.3323,1530.3812,2.0489,any group that I could be associated with,1,0,10.65177527,10.56,3.25,13,6.344867978,Any group that I could be associated with.,a group that i could be associated with,-33.04412079,Any group that I could be associated with?,0.959521174,any group that I could be associated with ,0.69,Any group that I could be associated with.
DCA_se3_ag1_m_04_1,1879,DCA_se3_ag1_m_04,1530.7392,1533.8006,3.0614,it would be the other three boys that I r- I really grew up with and,1,0,11.39477106,11.27,2.75,18,5.879662899,It would be the other three boys that I really grew up within.,would be the other three boys are really grew up with an,-57.35359573,It would be the other three boys that I try really grew up with.,0.863812447,it would be the other three voices right %HESITATION I really grew up with and ,0.82,It would be the other three boys right where I really grew up with in.
DCA_se3_ag1_m_04_1,2130,DCA_se3_ag1_m_04,1713.1126,1714.6973,1.5847,"make a lot of money and be rich,",1,0,9.762944923,9.73,7.0,9,5.679308386,Make a lot of money and be rich.,make a lot of money and be rich,-29.04901886,Make a lot of money and be rich.,0.964659631,make a lot of money in the ridge ,0.71,Make a lot of money and be rich.
DCA_se3_ag1_m_04_1,2194,DCA_se3_ag1_m_04,1757.5871,1758.1473,0.5602,I'd be,1,0,15.74375375,15.61,22.0,2,3.570153517,I'd be.,be,-7.209311485,I'd be.,0.961100221,I'd be ,0.81,I'd be.
DCA_se3_ag1_m_04_1,2345,DCA_se3_ag1_m_04,1876.87,1878.4947,1.6247,"will probably be necessary,",1,0,9.874621463,9.79,7.0,9,5.539484212,Will probably be necessary?,probably be necessary,-17.33349228,Will probably be necessary.,0.969284594,will probably be necessary ,0.95,Will probably be necessary.
DCA_se3_ag1_m_04_1,2371,DCA_se3_ag1_m_04,1898.8004,1899.4738,0.6734,I tend to be,1,0,6.589825673,6.43,3.75,4,5.94000594,I tend to be.,ten to ,-15.6436348,I tend to be.,0.968214869,I tend to be ,0.89,I tend to be.
DCA_se3_ag1_m_04_1,2456,DCA_se3_ag1_m_04,1957.4145,1957.9708,0.5563,I'd be,1,0,15.95566378,15.84,31.0,2,3.595182456,I'd be.,,-5.646168232,I'd be.,0.960602164,I'd be ,0.77,I'd be.
DCA_se3_ag1_m_04_1,2492,DCA_se3_ag1_m_04,1981.2027,1983.4016,2.1989,I think it would be bad for me to have all that money. ,1,0,10.28089667,10.08,8.0,14,6.366819774,I think it would be bad for me to have all that money.,i think it would be bad for me to have all that money,-24.57313347,I think it would be bad for me to have all that money.,0.907990456,I think it would be better for me to have a lot of money ,0.81,I think it would be bad for me to have all that money.
DCA_se3_ag1_m_04_1,2554,DCA_se3_ag1_m_04,2034.7077,2035.9323,1.2246,one would be led to believe.,1,0,10.35726976,10.25,6.75,7,5.716152213,one would be led to believe.,would be led to believe,-21.93211555,One would be led to believe.,0.942729771,one would be led to believe ,0.96,One would be led to believe.
DCA_se3_ag1_m_04_1,2684,DCA_se3_ag1_m_04,2135.3432,2138.9208,3.5776,"so this is gonna be another thing, I h- I'll help my parents as much as I can.",1,0,10.46975734,10.4,5.75,22,6.149373882,So this is going to be another thing I'll help my parents as much as I can.,this is going to be another thing i'll help my parents as much as i can,-50.10616302,"So, this is going to be another thing. I I'll help my parents as much as I can.",0.933588564,so this is going to be another thing I'll help my parents as much as I can ,0.82,"So this is going to be another thing, I'll help my parents as much as I can."
DCA_se3_ag1_m_05_1,118,DCA_se3_ag1_m_05,99.3711,100.4574,1.0863,And you have to be it all over again.,1,0,11.27840657,11.17,8.25,11,10.12611617,You have to be it all over again.,to be at all over again,-23.60610962,I have to be at all over.,0.890819669,yes to be it all over again ,0.77,You have to be it all over again.
DCA_se3_ag1_m_05_1,136,DCA_se3_ag1_m_05,118.0548,119.1193,1.0645,you couldn't be tagged it,1,0,12.30640076,12.18,3.75,6,5.636449037,You couldn't be tagged it.,be a,-24.38009644,You couldn't be tagged.,0.92980963,couldn't be tagged it ,0.63,You couldn't be tagged.
DCA_se3_ag1_m_05_1,252,DCA_se3_ag1_m_05,261.1265,262.7833,1.6568,Or they'll be breaking into a safe you know.,1,0,16.04840825,15.89,18.25,11,6.639304684,"That would be breaking into a safe, you know.",breaking into a face you know,-28.99840736,Will be breaking into a safe.,0.875904143,I will be breaking into a safe you know ,0.94,"It will be breaking into a safe, you know."
DCA_se3_ag1_m_05_1,471,DCA_se3_ag1_m_05,511.56,514.5374,2.9774,Sometime the men would chase you and it was always fun to be chased by somebody.,1,0,13.35139161,13.29,7.0,20,6.717270101,"Sometimes the men would chase him, it was always fun to be chased by somebody.",he would chase you and was always fun to be chased by somebody,-62.19345856,It was always fun to be chased by some.,0.917347491,something to me which issue it was always fun to be chased by somebody ,0.62,Sometimes the men would chase you and it was always fun to be chased by somebody.
DCA_se3_ag1_m_05_1,529,DCA_se3_ag1_m_05,573.9086,575.2566,1.348,"it be two people, two more people",1,1,14.13339709,13.94,18.75,9,6.676557864,B two people to more people.,two people to more people,-31.99150467,Maybe two people. Two more people.,0.828307152,the two people to more people ,0.87,B2 people to more people.
DCA_se3_ag1_m_05_1,535,DCA_se3_ag1_m_05,578.6224,581.9738,3.3514,"you have to make it, if you don't you get a letter of the word horse like first letter would be H.",1,0,16.66866577,16.57,4.75,24,7.16118637,You have to make it if you don't get a letter of the word horse like for so two b h.,to make it if you don't get a letter of the word horse like the first sortie,-94.4491272,"You have to make a few, don't you get a letter of the word horse? Like the first letter b? A",0.878495872,you have to make it if you don't get a lot of the work force for seven B. H. ,0.67,"You have to make it. If you don't, you get a letter of the word horse like first BH."
DCA_se3_ag1_m_05_1,556,DCA_se3_ag1_m_05,602.3762,604.1419,1.7657,Used to be fights all the time on my street.,1,0,13.19122197,13.14,12.75,10,5.663476242,Needs to be fights all the time on the street.,the fight for the ten,-36.87830353,,0.0,the fights on the tenth ,0.45,Have to be fights on the turn on the street.
DCA_se3_ag1_m_05_1,647,DCA_se3_ag1_m_05,718.5563,721.5273,2.971,"that's be the only time we studying and we study mostly math you know,",1,0,15.29651284,15.27,29.25,19,6.395153147,"That's the only time we studied we studied mostly mass, you know.",we only do we studying we study mostly at you know,-83.05818939,"Only time, we studying we study, mostly math.",0.910632372,that's the only time we studying studying mostly mask you know ,0.6,"That beat only time we studying. We studying mostly math, you know."
DCA_se3_ag1_m_05_1,914,DCA_se3_ag1_m_05,1012.4019,1014.6269,2.225,It used to be me but I stopped growing. ,1,0,13.59135961,13.48,11.25,10,4.494382022,"Used to be me, but I stopped growing.",to be met but i stopped growing,-44.84110641,"Used to be me, but I stopped growing.",0.943811774,used to be me but I stopped growing ,0.76,"Used to be me, but I stopped growing."
DCA_se3_ag1_m_05_1,938,DCA_se3_ag1_m_05,1036.9472,1037.6483,0.7011,be a buddy you know.,1,0,12.16449933,12.09,10.25,6,8.557980317,Be a Buddy you know.,but,-9.607535362,"Yeah, buddy.",0.539214432,your buddy you know ,0.54,"Yeah buddy, you know."
DCA_se3_ag1_m_05_1,949,DCA_se3_ag1_m_05,1057.2011,1062.1726,4.9715,"Mm I wanna- I wanna um, be a engineer or something like that, go into chemistry or physics, something like that.",1,0,19.20867218,19.08,23.5,30,6.034396058,"I want to I want to be an engineer or something like that, going to chemistry or physics or something like that.",the engineer something like that concupiscent,-137.4616547,I want to be an engineer or something like that. Going to chemistry or physics.,0.874215364,no one %HESITATION %HESITATION the engineer something like that going to chemistry physics so ,0.68,And I want I want to be an engineer or something like that going to chemistry or physics or something like that.
DCA_se3_ag1_m_05_1,973,DCA_se3_ag1_m_05,1086.7476,1088.5444,1.7968,I thought I might wanna be a chemistry- chemis-,1,0,18.36603049,18.24,14.5,13,7.235084595,I thought I might want to be a chemistry chemistry.,no i want to be a most,-42.43621826,I thought I might want to be a chemist.,0.863385499,so I might want to be a chemistry tunes ,0.38,Funny might want to be a chemistry chemist.
DCA_se3_ag1_m_05_1,1151,DCA_se3_ag1_m_05,1294.2595,1295.2799,1.0204,be executed you know.,1,0,15.65616999,15.53,10.75,7,6.86005488,Be executed you know.,execute you ,-24.66049385,Executed.,0.731067002,the executed you know ,0.69,"The execute it, you know."
DCA_se3_ag1_m_05_1,1170,DCA_se3_ag1_m_05,1308.8315,1310.0601,1.2286,So everybody would be happy.,1,0,12.39225629,12.35,3.5,9,7.325411037,For everybody to be happy.,everybody will be happy,-16.26508713,But everybody will be happy.,0.711402714,so everybody would be happy ,0.87,For everybody would be happy.
DCA_se3_ag1_m_05_1,1333,DCA_se3_ag1_m_05,1453.094,1455.8833,2.7893,"I just sit there and be quiet and say, if I'm gonna win I'm just gonna win you know.",1,0,17.51634828,17.42,22.75,22,7.887283548,"I just sit there and be quiet and say if I'm going to win, I'm just going to win Yeah.",an equine say if i'm going to win i'm just going to win,-78.88848877,"I just sit there and be quiet. Say if I'm going to win, I'm just going to win.",0.854935288,I just sit down be quiet see if I'm gonna win I'm just going to win ,0.62,"I just sit there and be quiet and see if I'm going to win. I'm just gonna win, yeah?"
DCA_se3_ag1_m_06_1,41,DCA_se3_ag1_m_06,38.1404,40.1094,1.969,"you know, every- you have to be your own judge and",1,0,12.45887408,12.34,8.0,13,6.602336211,You know ever got to be your own judge and.,to be own judge and,-37.35038757,Got to be your own judge.,0.784095585,no every you have to be %HESITATION judging ,0.43,You know everybody got to be your own judge and.
DCA_se3_ag1_m_06_1,501,DCA_se3_ag1_m_06,534.6439,536.123,1.4791,"you know, interpret them to be",1,0,17.3185263,17.19,22.0,8,5.408694476,You know interpret them to be.,interpret,-33.94986343,,0.0,you know to be ,0.52,"You know, interpret them to be."
DCA_se3_ag1_m_06_1,566,DCA_se3_ag1_m_06,593.968,596.2741,2.3061,And sometime it doesn't turn out to be as good as I expected.,1,0,14.77655952,14.65,20.5,17,7.371753176,Sometimes didn't turn out to be as good as I expected.,teutoberg affected,-100.1924362,And sometimes didn't turn out to be as good as I expect.,0.954181969,and so to have them turn out to be as good as expected ,0.69,And sometimes it didn't turn out to be as good as I expected.
DCA_se3_ag1_m_06_1,570,DCA_se3_ag1_m_06,597.9376,601.8423,3.9047,"if I hear about a movie I g- you usually judge by the uh, players that's gonna be in it.",1,0,18.10069947,18.01,26.25,26,6.658642149,"If I hear about a movie I usually judged by the players, it's going to be in.",about a movie usually judge by players gone,-104.2927017,I hear about a movie. I usually judge by the place is going to be in.,0.882482648,I hear about a movie I would usually judged by that place is going to be in ,0.67,"If I hear about a movie, I would usually judged by the players, it's going to be in."
DCA_se3_ag1_m_06_1,779,DCA_se3_ag1_m_06,804.8921,809.1675,4.2754,"you know, respectable job you know one in which you can uh, be satisfied with or content with.",1,0,14.66786246,14.57,9.25,24,5.613509847,Respectable Job one In which you can be satisfied with content with.,cob you know one in which you can satisfy will contend with,-90.71788788,respectable job in a one in which you can be satisfied with a content with,0.808144927,the respectable job you know one in which you can be satisfied with content with ,0.77,"No respectable job. You know, one in which you can be satisfied with our content with."
DCA_se3_ag1_m_06_1,909,DCA_se3_ag1_m_06,957.8969,960.6557,2.7588,"I don't know, sometimes it's necessa- sometime he be kind of angry.",1,1,14.61312916,14.51,20.0,17,6.162099464,"Oh no, sometimes sometimes you be kind of angry.",sometimes necessary sometimes you be a angry,-63.46120071,I don't know. Sometimes sometimes,0.819727421,I don't know sometimes and sometimes to be kind of angry ,0.58,"Oh no, sometimes it's necessary. Sometimes you be kind of angry."
DCA_se3_ag1_m_06_1,913,DCA_se3_ag1_m_06,963.1135,964.2252,1.1117,"He be kind of angry, you know.",1,1,11.03144411,10.96,6.25,8,7.196186021,Be kind of angry you know.,angry ,-19.09950066,He got angry in a.,0.732753158,the kind of angry you know ,0.68,"Be kind of angry, you know."
DCA_se3_ag1_m_06_1,927,DCA_se3_ag1_m_06,974.6711,976.3735,1.7024,"It might not be ho- loud to you, though.",1,0,9.702344232,9.65,5.75,9,5.286654135,"It might not be loud too, you know.",it be not loud to you,-48.71331406,Remind me to be hot loud.,0.539311886,nine to be hot now the U. ,0.59,It might not be hot loud to you though.
DCA_se3_ag1_m_06_1,945,DCA_se3_ag1_m_06,996.4435,997.471,1.0275,"seemed to be you know,",1,0,10.04570587,9.97,12.25,5,4.866180049,Seemed to be no,to be ,-20.85911179,,0.0,seem to be hello ,0.43,Seem to be no.
DCA_se3_ag1_m_06_1,1025,DCA_se3_ag1_m_06,1091.6884,1093.3046,1.6162,There be uh two of 'em go to school here,1,0,12.65046992,12.58,16.5,10,6.18735305,There were two of them go to school here.,tresler,-31.59705544,,0.0,with two and go to school here ,0.65,There were two of them go to school here.
DCA_se3_ag1_m_06_1,1073,DCA_int_03,1150.4569,1151.2564,0.7995,to be closer?,1,0,1.081439827,0.57,4.25,4,5.003126954,Be Close.,,-8.697629929,,0.0,because ,0.74,Both.
DCA_se3_ag1_m_06_1,1125,DCA_int_03,1219.2274,1220.9413,1.7139,intelligence to be the leader?,1,0,6.510202588,6.03,9.75,9,5.251181516,Hello Earlier!,,-13.83673096,,0.0,,0.0,
DCA_se3_ag1_m_06_1,1128,DCA_se3_ag1_m_06,1224.367,1224.9707,0.6037,be a leader.,1,0,10.78394715,10.64,2.5,4,6.62580752,Be a Leader.,,-3.69827652,,0.0,,0.0,Be a leader.
DCA_se3_ag1_m_06_1,1222,DCA_se3_ag1_m_06,1347.7326,1351.1075,3.3749,"I don't know, all my teachers tell me I could be good at it but I don't apply myself.",1,0,14.94964905,14.83,8.25,22,6.518711666,"Don't know all my teachers tell me I could be good at it, but I don't apply myself.",matilde good at it but i don't play myself,-95.20549774,"Follow my teacher, tell me I could be good at it but I don't apply myself.",0.883972645,I don't know how much is it so much could be good at it but on the plan myself ,0.59,"I don't know all my teacher tell my could be good at it, but I don't apply myself."
DCA_se3_ag1_m_06_1,1250,DCA_int_03,1378.665,1382.1318,3.4668,"Um, well you told me already what you wanna be when you finish school.",1,0,6.504001966,6.12,7.0,18,5.192107996,Ah well you tell me I really what you want. Mhm.,they oneadatote,-103.6977386,,0.0,%HESITATION please don't know anyone who ,0.43,Please tell me what you wanna do when you finish school.
DCA_se3_ag1_m_06_1,1334,DCA_int_03,1485.8806,1487.3101,1.4295,I guess they'll be coming out. Okay. ,1,0,-0.087488814,-0.75,5.25,9,6.29590766,I guess so we come out here.,the one,-32.59169006,,0.0,,0.0,Comes up.
DCA_se3_ag2_f_01_1,92,DCA_int_03,91.089,93.7145,2.6255,Well every time you hit the ball though it's not gonna be a home run is it?,1,0,21.487401,20.79,20.75,20,7.617596648,"Well every time you hit the ball though, especially be home right.",,-11.60432816,,0.0,well everything is all those things in your home right ,0.51,"Well, every time you hit the ball though, it's not gonna be home, right?"
DCA_se3_ag2_f_01_1,186,DCA_int_03,232.0939,234.9284,2.8345," how do you uh, pick which one's gonna be it?",1,0,13.6627932,12.57,6.75,11,3.880754983,"Thank you, Pick which one is going to be it.",how you love pickwick on one,-77.55430603,,0.0,how do you pick which one ,0.88,How?
DCA_se3_ag2_f_01_1,194,DCA_int_03,240.9758,244.7747,3.7989,Well how do you start with the first one? How do you know which one of the group is gonna be the first?,1,0,17.49247756,17.0,9.75,24,6.317618258,Well how do you start with the first one? How do you know which one of the group is going to be the first?,with the first one and you know which one of the group is going to be the first,-73.03069305,"The first one, how do you know?",0.986888409,how do you start with the first one how do you know which one of the group is going to be for ,0.79,How do you start with the first one? How do you know which one of the group is going to be the first?
DCA_se3_ag2_f_01_1,259,DCA_int_03,333.7208,335.5109,1.7901,which one is gonna be it or,1,0,21.44432793,21.12,22.0,8,4.469024077,Which one is going to be it or?,he is,-12.50990868,Which one?,0.986948967,which one is going to yes ,0.68,Which one is going to be it?
DCA_se3_ag2_f_01_1,325,DCA_se3_ag2_f_01,417.8642,419.6307,1.7665,the house was supposed to be haunted.,1,0,31.67644235,31.38,43.25,9,5.094820266,The house was supposed to be haunted.,house is supposed to be on it,-26.15842628,The house is supposed to be haunted.,0.977651238,the house is supposed to be high on it ,0.66,The house was supposed to be haunted.
DCA_se3_ag2_f_01_1,461,DCA_se3_ag2_f_01,568.3144,569.6451,1.3307,But she's trying to be quiet.,1,0,18.69008674,18.6,12.75,8,6.01187345,But she's trying to be quiet.,she's trying to be quiet,-16.93250656,But she's trying to be quiet.,0.97717315,but she's trying to be quiet ,0.96,But she's trying to be quiet.
DCA_se3_ag2_f_01_1,541,DCA_se3_ag2_f_01,659.7495,661.8537,2.1042,so you could see what it's like to be black.,1,0,24.46748317,24.36,29.25,10,4.752399962,So you can see what it's like to be black.,so you could see what it's like to be black,-33.34977722,So you can see what it's like to be black.,0.967523217,so you could see what it's like to be black ,0.92,So you could see what it's like to be black.
DCA_se3_ag2_f_01_1,579,DCA_se3_ag2_f_01,706.5445,709.1121,2.5676,And I was wondering what it would be like for him to be,2,0,11.39812955,11.32,7.5,15,5.842031469,And I was wondering what it would be like for him to be.,i was on what it would be like for him to be,-36.61351395,And I was wondering what it would be like for him to be.,0.984799683,and I was wondering what it would be like for him to be ,0.94,And I was wondering what it would be like for him to.
DCA_se3_ag2_f_01_1,874,DCA_se3_ag2_f_01,1061.2022,1066.2707,5.0685,I'd sit there and pretend like I took it out and I'd still be chewing all the while and she'd yell at me for that.,1,0,21.65288739,21.33,14.25,27,5.327019828,I sit there and pretend like I took it out and I'd still be chewing all awhile and she'd yell at me for that.,said the intention on a still be doing all the while and she yelled me for that,-163.6156158,I can't sit there and pretend like I took it out and I still beat you in all the wine. She'd yell at me for that.,0.846068382,I have to sit there and pretend like I took it out and I still be chewing on the wound and she yelled at me for that ,0.68,Add sit there and pretend like I took it out and I still beat you and all the while and she's yelling at me.
DCA_se3_ag2_f_01_1,947,DCA_se3_ag2_f_01,1166.1439,1169.9536,3.8097,"She'd ha- it seemed like she just had this attitude, she didn't wanna be there in the first place.",1,0,17.2007662,17.07,29.75,24,6.299708638,"She seemed like she just had this attitude, she didn't want to be there in the first place.",she did it she just had this attitude he didn't want to be there for a place,-93.12652588,"She had some like she just had this attitude, you didn't want to be there in the first place.",0.876530707,she did not she just had this attitude you didn't want to be there in the first place ,0.74,"She doesn't like, she just had this attitude. She didn't want to be there in the first place."
DCA_se3_ag2_f_01_1,1033,DCA_se3_ag2_f_01,1298.7231,1300.7737,2.0506,to be exposed to a variety of people,1,0,30.39537216,29.67,34.0,13,6.33960792,To be exposed to a variety of people.,posterity of people,-39.50628281,To be exposed to a variety of people.,0.968895435,to be exposed to a variety of people ,0.97,To be exposed to a variety of people.
DCA_se3_ag2_f_01_1,1055,DCA_int_03,1320.5958,1322.2446,1.6488,well my next question's supposed to be,1,0,12.65082541,10.31,5.0,9,5.458515284,My next question is supposed to be.,,-16.28898811,,0.0,,0.0,Both of these.
DCA_se3_ag2_f_01_1,1081,DCA_int_03,1356.784,1359.0013,2.2173,Which one of you seems to be the-,1,0,32.0737832,29.89,21.0,8,3.607991702,Which one of you seems to be?,,-5.114422321,,0.0,one of ,0.55,Which.
DCA_se3_ag2_f_01_1,1094,DCA_se3_ag2_f_01,1376.6087,1384.0103,7.4016,"Regardless of the situation, I mean she can always think of something funny to say about it you know she says, well I'm not gonna be bothered with that girl you know or something.",1,0,19.89593556,19.74,9.75,46,6.21487246,"Regardless of the situation, I mean she can always think of something funny to say about it, you know and she says I'm not gonna be bothered with that girl you know or something.",so the situation a michigan always think of something funny to say about it you know it is i'm not going to be bothered you know something,-165.4903107,"I said the situation, I mean she can always think of something funny to say about it. You know she does. I'm not going to be bothered with that girl you know it's not",0.922642052,you guys are the situation I mean she can always think of something funny to say about it you know just as I'm not gonna be bother with that %HESITATION you know it's something ,0.79,"Regardless of the situation, I mean, she can always think of something funny to say about it, you know, and she says I'm not gonna be bothered with that girl. You know it's something."
DCA_se3_ag2_f_01_1,1164,DCA_se3_ag2_f_01,1481.5273,1482.5708,1.0435,You were just to be,1,0,13.66327347,13.43,4.5,5,4.791566842,You were just to be.,just to be,-18.67343521,You would just to be.,0.88135004,you would just to be ,0.72,You would just to be.
DCA_se3_ag2_f_01_1,1194,DCA_se3_ag2_f_01,1513.3261,1514.1514,0.8253,"Be a teacher, yeah.",1,0,16.42467203,16.07,30.0,5,6.058403005,Be a Teacher Yeah.,,-7.243842602,,0.0,yes teaching yeah ,0.48,"Teacher, yeah."
DCA_se3_ag2_f_01_1,1200,DCA_int_03,1520.2369,1521.8429,1.606,Have you ever wanted to be something else?,1,0,8.414995088,7.5,8.75,11,6.849315068,Ever wanted to be something else.,i,-18.12688446,,0.0,,0.0,
DCA_se3_ag2_f_01_1,1203,DCA_se3_ag2_f_01,1524.3841,1527.4095,3.0254,ever since I can remember I've wanted to be a teacher.,1,0,16.64148498,16.52,6.75,16,5.288556885,"Ever since I can remember, I've wanted to be a teacher.",i can remember i want to be a teacher,-28.96398163,"Let me since I can remember, I wanted to be a teacher.",0.919249058,every since I can remember I wanted to be a teacher ,0.78,"Ever since I can remember, I've wanted to be a teacher."
DCA_se3_ag2_f_01_1,1205,DCA_se3_ag2_f_01,1528.0091,1530.1261,2.117,Before I wanted to be an elementary school,1,0,18.00974885,17.88,13.5,13,6.140765234,Before I wanted to be an elementary school.,i wanted to be an elementary school,-22.3566761,Before I want to be in elementary school.,0.941828847,before I want to be in elementary school ,0.91,Before I wanted to be an elementary school.
DCA_se3_ag2_f_01_1,1212,DCA_se3_ag2_f_01,1538.6115,1541.2499,2.6384,So I decided to change and be a art teacher.,1,0,25.30645088,25.01,28.5,13,4.927228623,So I decided to change and be your art teacher.,the change and beauty,-51.54474258,Side to side to change and be an art teacher.,0.678723633,so I just side the changing B. I. T. ,0.6,So I just decided to change and be your art teacher.
DCA_se3_ag2_f_01_1,1253,DCA_se3_ag2_f_01,1593.9551,1596.8245,2.8694,but some of them you know you just don't wanna be bothered with.,1,0,19.44391391,19.34,13.0,15,5.227573709,But some of them you know you just don't want to be bothered with.,some of them you know you just don't want to be bothered with,-33.55023956,"but some of them, you know, you just don't want to be bothered with",0.98359102,but some of them you know you just don't want to be bothered with ,0.95,But some of them you know you just don't want to be bothered with.
DCA_se3_ag2_f_01_1,1339,DCA_int_03,1708.3276,1712.5978,4.2702,were you ever in a situation where you thought you might be killed or that you might die?,1,0,15.2060045,13.06,12.0,22,5.151983514,Yeah situation where you thought you might be killed.,i ,-26.2743187,,0.0,were you ever in a situation where you thought you might be ,0.81,
DCA_se3_ag2_f_01_1,1342,DCA_se3_ag2_f_01,1716.5501,1718.4411,1.891,"as such where I'd be dead, no.",1,0,20.12212722,19.62,26.75,7,3.701745108,Such Where I'd Be Dead no,under,-32.29717255,That's why I'd be dead now.,0.934630573,such what day is now ,0.46,"As such, we had been dead now."
DCA_se3_ag2_f_01_1,1386,DCA_se3_ag2_f_01,1764.1182,1766.6114,2.4932,"God's plan will be better for you because uh,",1,0,22.32921108,22.09,34.25,11,4.412000642,God's plan to be better for you because.,plan and be benefit because ,-58.96073151,"God's plan and be better for you, because",0.955850422,last plan to be better for you because %HESITATION ,0.94,God's plan would be better for you because.
DCA_se3_ag2_f_02_1,49,DCA_se3_ag2_f_02,76.2144,78.3963,2.1819,That machine couldn't possibly be on .},1,0,18.50033188,18.46,21.75,10,4.583161465,That machine couldn't possibly be a what?,i couldn't possibly be,-24.11445618,,0.0,the machine could possibly if you ,0.6,Machine couldn't possibly be alright.
