File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine
sw2471B-ms98-a,3,B,40.21675,54.265125,14.048375, almost been like a big brother to in and to the Latin American area and uh almost used them i i i feel um i think something will have to be done down there very soon about uh,1,0
sw2473B-ms98-a,55,B,198.321375,208.676,10.354625,and got them_1 and i think it's the first time that he's ever that he's actually prepared and ate what they caught he and some friends of his the first time they've ever done anything but throw them_1 back,1,0
sw2477B-ms98-a,110,B,378.639625,380.098,1.458375,they may have done it,1,0
sw2479B-ms98-a,21,B,118.55925,132.081125,13.521875,i left him there for about a month and just decided i can't do this anymore and i moved him which was an extremely traumatic experience but but he's done well he's been there a couple of months now and i just  so lucky  yeah ,1,0
sw2479B-ms98-a,82,B,461.48975,471.782,10.29225,his day care has just done  just incredible stuff with him and he like comes home with something new everyday you know and so I know i know they're working with him and he's ,1,0
sw2480A-ms98-a,83,A,337.826,348.658875,10.832875,so we've done that a couple times where we've taken the kids and you know they have a little kids menu and they really like that but then again it's difficult to keep them_1 quiet,1,0
sw2481A-ms98-a,133,A,587.76225,593.342125,5.579875,but on the other hand i mean again what what can be done about it you know,1,0
sw2481B-ms98-a,92,B,507.796375,513.437125,5.64075,but something ought to be done because if you have money you get a good lawyer and you get off,1,0
sw2482B-ms98-a,98,B,264.059,269.583875,5.524875,yeah w- if my dad had done that when i was a kid i probably wouldn't have liked it i go now with my husband,1,0
sw2483B-ms98-a,62,B,486.716125,491.022875,4.30675,sort of have household pact of let's turn the war off and and get something done,1,0
sw2484B-ms98-a,43,B,186.5325,197.896125,11.363625,it wasn't the easiest thing i've done but nor nor was it hard to to us the young man had kind of taken care of it when he said he was guilty so we did not ,1,0
sw2484B-ms98-a,48,B,243.12,250.245125,7.125125,and and we couldn't know that until after we'd made our findings so it turned out we had done about what the other juries had done,2,0
sw2488B-ms98-a,62,B,245.94625,256.480875,10.534625,if they're the kind of people that commit these  excuse me grotesque crimes and have done it over and over and over again you don't reform those kind of people,1,0
sw2488B-ms98-a,105,B,505.769,516.97275,11.20375,and i don't know what needs to be done you know it seems like there's no room in jails to put them_1 in jail and when they do put them_1 in there you know we- i'm taking a business law class at night and the guy that teaches it is a practicing criminal attorney and,1,0
sw2489B-ms98-a,18,B,57.893125,62.592,4.698875,well i uh we've done quite a bit of camping we uh used to uh,1,0
sw2489B-ms98-a,39,B,136.11125,138.319375,2.208125,they've done a lot of camping with us and,1,0
sw2489B-ms98-a,78,B,310.15725,315.993375,5.836125,we've done some camping in that we still go down to the river at least try to get down there once a year,1,0
sw2491A-ms98-a,17,A,78.986125,87.488625,8.5025,um-hum would you do it again  oh i  well we wouldn't have done it the first time ,1,0
sw2491A-ms98-a,24,A,121.324125,128.967625,7.6435,and he never quite has finished any one of the houses that he's done i mean there's always just one little detail that,1,0
sw2491B-ms98-a,47,B,250.29625,253.863625,3.567375,oh i ye- yeah i've done the i,1,0
sw2491B-ms98-a,49,B,261.085875,272.044125,10.95825,i've done the s- i did the same thing but i'm what i'm saying is that some of the people that i know they have moved on to Florida or retired you know similar to your  your uh situation ,1,0
sw2491B-ms98-a,69,B,403.977375,416.834375,12.857,and and i actually the only thing i've done other than you know wallpaper and painting paint over the years in the in the interior is i did refinish all the kitchen cabinets and i put a kitchen in the basement,1,0
sw2492A-ms98-a,6,A,51.782125,54.06225,2.280125,really what have you done,1,0
sw2492B-ms98-a,34,B,169.259,178.5605,9.3015,uh i found one thing that it's kind of a weird thing to say to put out in the lawn but every time i've done it it's got it it drives the fleas completely out of the area,1,0
sw2493B-ms98-a,57,B,302.690125,310.198125,7.508,that you know that's why people thought she had done it you know because it just looked so obvious that she had done it and that's why everybody assumed she had,2,0
sw2493B-ms98-a,61,B,344.461125,352.330125,7.869,she had done it after all and he figured it out after he made her innocent and then that was right before he was going out to the big news conference you know to,1,0
sw2494A-ms98-a,35,A,133.4585,140.140125,6.681625, well i've only done it one time way back when uh John Connally was running for Governor State of Texas many years ago,1,0
sw2494A-ms98-a,38,A,148.242375,151.164,2.921625,but i haven't done any of it done any of it lately,2,0
sw2494B-ms98-a,40,B,191.727875,197.117125,5.38925,what so do you think there's any what what could be done to improve the,1,0
sw2495A-ms98-a,13,A,74.9755,80.812375,5.836875, and even the painter couldn't give me a good estimate he said well i'll be done this afternoon you know,1,0
sw2495B-ms98-a,2,B,3.95875,18.926875,14.968125, well  i don't i haven't done any painting since i was a child and my father would be painting and i'd ask him if i could  you know take a turn or something but uh when we bought our home it was recently,1,0
sw2495B-ms98-a,7,B,42.992375,50.497875,7.5055,and he said oh it's going to be just about four hours well  he was gone the whole day and he said well all i got done was the taping around ,1,0
sw2495B-ms98-a,37,B,177.510375,182.394375,4.884, it was like ten times longer than he already thought he would be done and ,1,0
sw2495B-ms98-a,65,B,310.1645,317.90975,7.74525,we've been trying to you know we've done that the whole time we were in school like trying to repair our own cars and things and ,1,0
sw2496A-ms98-a,112,A,518.593125,524.364,5.770875,and i was just wondering down there it hasn't done anything to you either so your economy is a little bit better though i think down there now,1,0
sw2499A-ms98-a,87,A,397.170625,409.98875,12.818125,it's just so well done and i lived over in England for four years and that was the first place i ever saw it and it was just gosh it was so good,1,0
sw2500A-ms98-a,75,A,496.52175,504.931,8.40925,i guess with all the ones around the Plano area and figuring that most of them_1 drive south for their jobs maybe they maybe they've done it that way and going with that logic ,1,0
sw2501A-ms98-a,27,A,120.129625,123.61825,3.488625, no we have uh done a little painting ourselves,1,0
sw2501A-ms98-a,28,A,123.61825,132.8185,9.20025,um we painted a bedroom uh well within the last couple of months um and we have we have some more that need to be done but the,1,0
sw2501A-ms98-a,31,A,150.80425,158.424375,7.620125,uh professionally painted recently and it looked pretty good you know the interior walls all basically white but they obviously had been done,1,0
sw2504B-ms98-a,70,B,445.693125,454.724625,9.0315,it's uh it's just a sad situation and uh i do think more needs to be done along that line to help to uh,1,0
sw2505A-ms98-a,67,A,461.14175,473.818,12.67625, well i'm sure it's been done i'm sure it has been done well they have weddings for dogs now and cats and you know you they have all that  parties for them where they dress up i've seen it in,2,0
sw2505B-ms98-a,24,B,160.420875,162.86825,2.447375,so they've done really well,1,0
sw2508A-ms98-a,91,A,577.623,581.576,3.953,uh our company is uh done fairly well,1,0
sw2511A-ms98-a,2,A,0.7855,14.63225,13.84675,well Wayne i've never done any uh auto repairs myself at all i mean i may have screwed in a little  screw that looked like it was falling out on the door or something but uh i personally haven't done anything maybe,2,0
sw2511A-ms98-a,6,A,44.49775,54.667,10.16925,the brakes and he has done all of the tune-ups and the things like that  and recently he changed the steering mechanism in our car,1,0
sw2511B-ms98-a,8,B,89.213875,97.292,8.078125,when you have a Corvette you more or less do all the work and i've done everything from build the motor from the uh you know the bare block on up,1,0
sw2511B-ms98-a,21,B,194.782625,201.463,6.680375,oh roughly a hundred dollars um if i'd taken it someplace to have it done it was going to be three hundred twenty five,1,0
sw2511B-ms98-a,32,B,281.705875,285.497,3.791125,and you want to make sure that it's done right and put back together right and,1,0
sw2511B-ms98-a,33,B,285.497,290.997875,5.500875,you know i've i've in the past i've had brake jobs done by someone that when i went back and,1,0
sw2511B-ms98-a,60,B,552.341375,565.04975,12.708375,and uh it was an interesting experience for her i mean she'd always assisted me and done some other things but for her to actually get in there and do it herself it was uh it was something di- a little different ,1,0
sw2513A-ms98-a,4,A,21.857125,25.85675,3.999625,what uh what did you have to have done to the with the brakes,1,0
sw2513B-ms98-a,2,B,0.199,6.42575,6.22675,okay we're talking about uh car repair the last car repair i had done on mine was last February,1,0
sw2513B-ms98-a,17,B,119.146625,128.56275,9.416125,yeah so i thought well he'll meet me halfway i'll meet him halfway so i had it all all this work done for like two hundred and fifty dollars but still you know the the element of trust was gone at that point ,1,0
sw2513B-ms98-a,73,B,399.665,410.62875,10.96375,let's see what else have i had done uh one day i was driving with my dad and the uh he was driving in fact and the uh uh stick shift came out in his hand  he driving down the road,1,0
sw2515B-ms98-a,4,B,4.804125,13.52825,8.724125,no we probably should but we haven't so why don't you explain to me some good tips about what you've done which you've found useful and workable,1,0
sw2521A-ms98-a,123,A,464.562375,471.770875,7.2085,and it was sunny and forty five degrees so we couldn't have done much better than that in Buffalo ,1,0
sw2523B-ms98-a,20,B,89.132625,97.3715,8.238875,and you know Uncle Sam done bought uh uh you know Uncle Sam had to pay for it they gave them that loan but people over here can't even get a small business loan like that,1,1
sw2524B-ms98-a,55,B,252.551,257.146625,4.595625,oh yeah uh-huh yeah i do i've done those too before yeah,1,0
sw2527A-ms98-a,51,A,236.064625,242.536125,6.4715,i like it better than almost anything i've ever done just the sky is so,1,0
sw2527B-ms98-a,8,B,19.815625,27.000125,7.1845,i don't know if the camping that i've done is is really roughing it without a a whole lot of stuff ,1,0
sw2527B-ms98-a,10,B,31.816375,36.250375,4.434,uh done a little bit of that mainly just um,1,0
sw2529B-ms98-a,79,B,450.040125,458.02725,7.987125,you know but you still walk in there and go gee what if something i ate what if something i've done what if something i've eaten shows up,1,0
sw2530B-ms98-a,58,B,161.173625,169.064375,7.89075,we we had for a while done uh well we still do a lot of picture taking in that and uh we're in the process of putting our eight millimeter,1,0
sw2530B-ms98-a,70,B,208.3185,213.221375,4.902875,we can hook it into our uh stereo system after we get the pictures all done,1,0
sw2530B-ms98-a,120,B,375.012625,380.4795,5.466875,they've gone in and uh done a class on the large brush and actually did the painting,1,0
sw2530B-ms98-a,121,B,380.4795,382.94675,2.46725,and you know they've never done anything,1,0
sw2531A-ms98-a,2,A,1.517125,6.619,5.101875,okay what are your feelings on crime and what can be done about it,1,0
sw2531A-ms98-a,64,A,282.28275,296.7445,14.46175,if your if you uh you know have done this or if you need this uh uh we'll sue for you and you don't have to pay us unless you but then what they don't tell you is that if you if they win you give them at least a third of the of  thing that they win,1,0
sw2531B-ms98-a,37,B,183.70725,190.172125,6.464875,if a person has done a crime so bad that the jury gives them the death penalty,1,0
sw2533B-ms98-a,98,B,443.35,457.1765,13.8265,you know it's God i mean it was the biggest thing that any one in this company had ever done and he got to do it and so God just really blesses him in ways like that just trust God because i don't know kids are a blessing and and some people  we think of blessings as ,1,0
sw2535A-ms98-a,20,A,122.188,132.257,10.069,and one of the things that we kind of got to talking about is you know what is it we can do you know what can what can be done to stop it and i'm not sure that i know the answer to that question,1,0
sw2535A-ms98-a,33,A,231.527875,237.82675,6.298875,what this person had done ten years ago the brutality of their crime e- exactly,1,0
sw2535B-ms98-a,66,B,225.087,233.473625,8.386625,and then people forget you know th- you hear oh this person's going to be put to death but you don't they don't tell you what this person has done,1,0
sw2538A-ms98-a,42,A,325.885375,337.179,11.293625,well i guess it it is a matter of uh at least the government's causing it there's there's so much more paperwork in most every job i mean the poor teacher can't get their jobs done for the reports and the things that the government requires and,1,0
sw2538B-ms98-a,49,B,282.565125,288.916625,6.3515,uh you know and i think uh i think rewards for a job well done are are,1,0
sw2540A-ms98-a,46,A,201.566,211.48625,9.92025,you know which are the N R A and people have their thing you know if you ban guns you're just banning the the recreation the sport of hunting things of that nature most of that's done with rifles and such,1,0
sw2545A-ms98-a,70,A,371.015125,379.111625,8.0965,yeah well she likes it she gets to write her reports but like i say she could have bought a much cheaper model and done what she wanted,1,0
sw2545B-ms98-a,54,B,214.623,226.76025,12.13725,yes you can do wonderful design it it's really  well especially when anyone who's ever done any kind of drafting or engineering  uh dr- drawing um you have to be so precise,1,0
sw2546A-ms98-a,32,A,310.755375,312.7665,2.011125,it should be over and done with,1,0
sw2546B-ms98-a,46,B,357.381375,365.21925,7.837875,and do his thing all over again because so many of the crimes are are done by repeat offenders it's,1,0
sw2547B-ms98-a,113,B,455.615625,458.06375,2.448125,now it was very nicely done,1,0
sw2552A-ms98-a,55,A,260.743,264.82675,4.08375,right he wants to run out and get things done and so,1,0
sw2552A-ms98-a,102,A,532.464625,537.127875,4.66325,well it is the hardest thing i've ever done as much as you'd go out,1,0
sw2554A-ms98-a,36,A,143.985625,152.065125,8.0795,i that would have been stupid and i do- and i don't think we did it everything else we handled in this seemed to be perfectly right i don't think they would have done that,1,0
sw2554A-ms98-a,40,A,163.929625,176.3335,12.403875,oh sure i mean the the British occupied the place the French occupied it we've done it ah it it's happened so many times this is this is really nothing special uh,1,0
sw2554A-ms98-a,134,A,559.32825,570.544,11.21575,so i just at an opportune time i got one that that suited my needs and i've just stuck with it the only thing i've done to it is just add a uh add a mouse and a hard drive,1,0
sw2557A-ms98-a,20,A,59.624,69.494875,9.870875,so glass has been recycled for a long time uh we have a cycling area set up here at our house the Boy Scouts have and they've done that for years,1,0
sw2557A-ms98-a,106,A,466.923875,474.818375,7.8945,to do more recycling and more reduction and and more reuse and all those things that could be done,1,0
sw2559A-ms98-a,54,A,291.321,306.022,14.701,uh i don't see anything like that to occur unless everybody bands together to do that it has to be one common ideal goal for that to be done um,1,0
sw2559B-ms98-a,44,B,269.477,271.881625,2.404625,what do you think could be done about it,1,0
sw2559B-ms98-a,64,B,428.213625,437.01375,8.800125,and they say uh-huh because_1 they really don't want to pay for services that's not being done properly either so then they can call,1,0
sw2560A-ms98-a,51,A,227.819375,231.797625,3.97825,was this uh done not by TI people was it,1,0
sw2561B-ms98-a,5,B,21.621875,31.53325,9.911375,that they had just got done moving her uh into another one because the one she was in they gave her some medication she was definitely allergic to and almost killed her,1,0
sw2562B-ms98-a,53,B,193.99475,196.401375,2.406625,and then it's done completely done,2,0
sw2562B-ms98-a,159,B,578.784875,587.636,8.851125,uh-huh well sometimes too when we take out our garbage and we usually you know we just dump it in the middle of the garden you know after your garden's basically done,1,0
sw2565A-ms98-a,26,A,101.2575,108.176625,6.919125, i mean he you know he can't field and you know he strikes out a lot but i mean he's done that for five years why get rid of him now ,1,0
sw2566B-ms98-a,61,B,286.655375,292.44425,5.788875,yeah and she was real comfortable and she has really really done good i- i,1,0
sw2568B-ms98-a,87,B,372.917,378.649875,5.732875,come on give me a break you know i mean i just and so many of them are done so poorly,1,0
sw2568B-ms98-a,88,B,378.649875,392.355375,13.7055,you know that it just doesn't even give you the effect i mean some of them are done good and they do scare you but um so many of them are just done real i don't know i'm not really into those,2,0
sw2568B-ms98-a,93,B,412.052,416.16525,4.11325,you know and it was just it was done so well you know it was just,1,0
sw2568B-ms98-a,95,B,422.834625,432.63725,9.802625,right well that's probably  but it was a very good movie it was done real well too i mean there wasn't any part of it that you really felt like,1,0
sw2569A-ms98-a,25,A,94.951125,108.60625,13.655125,and uh and of course this year it never really died out that much i mean this year here it is only April and it's looking good yeah we had we had a mild winter we you know everybody in my neighborhood hires their yard work done and i think i think the fun of owning a house is doing the yard work,1,0
sw2570A-ms98-a,136,A,553.76875,558.402625,4.633875,seams that need to be really strong need to be done on the sewing machine,1,0
sw2570B-ms98-a,34,B,165.2455,177.989125,12.743625,see i'm n- i've not ever been a real craft type person i have a sister-in-law that i mean if it can be done with your hands she does it she makes things for the kids for Christmas and nephews and nieces and i look at them and i think,1,0
sw2570B-ms98-a,50,B,254.16425,268.802875,14.638625,and he says but Bev i think you'll be so bored because you know all you've ever done is work and i said but there's so many things i want to do i'd like to start sewing again i'd like to learn how to do this cross stitch and these you know knit these things and i think that would be fascinating he kind of laughs ,1,0
sw2571A-ms98-a,47,A,336.944125,350.33575,13.391625,that and if it was done quickly and done swiftly and but it's not because the judicial system has rejected they've rejected the answer to all these problems they have pretty much,2,0
sw2572A-ms98-a,33,A,130.02875,137.722375,7.693625,um i can't remember the study but it was there was a quite a long-term study done in Europe that uh,1,0
sw2573A-ms98-a,22,A,129.83325,140.6845,10.85125,and because he doesn't hit the North Dallas traffic and all then he might have worked an hour late it was just like ah we had so many things to do and we just couldn't get them done and i i remember thinking that,1,0
sw2574A-ms98-a,65,A,316.060125,320.058625,3.9985,and i guess they they feel a bit ashamed they've done so well ,1,0
sw2574B-ms98-a,24,B,92.659375,97.589125,4.92975,and i don't know that there's anything that can be done to convince us of that because,1,0
sw2575A-ms98-a,57,A,293.898875,303.543125,9.64425,well you know it's just like you say there's so much stuff that needs to be done here in this country and uh you know if if you could have a thought of something like uh,1,0
sw2577A-ms98-a,50,A,210.887375,215.19075,4.303375,we're golfers also uh have you done that,1,0
sw2577B-ms98-a,9,B,90.712625,104.877875,14.16525,uh but i did like to walk and my neighbor and i get out we'd walk and walk and uh unfortunately we haven't done it well i've been in class until it's like  thirty at night and she ha- is having a flare up of arthritis and we haven't done it for in about a month,2,0
sw2580B-ms98-a,35,B,151.888,157.33525,5.44725,and i'm amazed by that that uh the only good thing they've done lately is have these uh,1,0
sw2580B-ms98-a,39,B,164.420375,173.075875,8.6555,and i've done that and actually we've got some high turn outs here in Arlington on some of the absentee because you can vote like two Saturdays before or something like that,1,0
sw2582B-ms98-a,7,B,14.343375,17.207125,2.86375,well actually this will be the second time i've done it,1,0
sw2584B-ms98-a,2,B,2.47875,9.482625,7.003875,no i've haven't gone camping in years but it's something that i've done in the past how about you,1,0
sw2584B-ms98-a,12,B,49.982875,62.785625,12.80275,you know the majority of the amount of camping i've done has been really roughing it um as a little girl i'd go with my dad and my uncle and my brother and we went to the Boundary Waters area in Minnesota so,1,0
sw2585A-ms98-a,22,A,123.065375,131.9025,8.837125,you know you're dooming them to ghetto life or whatever and i know that that the Southeast Asians the Hmong people that i've done some work with uh,1,0
sw2587B-ms98-a,66,B,261.404,263.837375,2.433375,uh i don't know what i've would have done in the situation,1,0
sw2588A-ms98-a,91,A,553.7385,556.311125,2.572625, we should have done that ,1,0
sw2592A-ms98-a,112,A,561.3085,569.2465,7.938,y- y- you know normally you can get done during the week um you save up for the weekend so your whole weekend that your kids really want your attention,1,0
sw2592A-ms98-a,116,A,587.942375,600.145875,12.2035,very big changes in my boys for the better you know and um i think that you know i've i've done both sides and it's it's no matter what people say it it is too difficult,1,0
sw2593A-ms98-a,23,A,70.310375,82.942625,12.63225, i've i guess mostly as far as as crafts go i've done um some needlepoint and i've done mostly cross stitching i used to uh do like um,2,0
sw2593A-ms98-a,56,A,194.453125,204.912625,10.4595,okay_1 well i think i think we're okay i think we did done five minutes so we don't have to keep talking about   okay well thank you,1,0
sw2593B-ms98-a,17,B,124.1435,128.526375,4.382875,i i h- seen things i really like you know that were done,1,0
sw2595A-ms98-a,3,A,3.2205,8.972,5.7515,repairs done by auto shops on your car or do you do maintenance work or what,1,0
sw2595A-ms98-a,60,A,275.833625,279.125875,3.29225,have you had any body work done on your car,1,0
sw2596A-ms98-a,115,A,443.283375,449.992125,6.70875,and i just just got uh done with the NC double A tournament i was glued to the TV for two two weeks,1,0
sw2597B-ms98-a,68,B,394.526875,407.4455,12.918625,i don't know they it Schwartz- Schwartzkopf knew what had to be done and it's too bad that he just didn't have the ability just to do it to you know the uh the go ahead to do it,1,0
sw2597B-ms98-a,81,B,491.743375,495.206375,3.463,yeah i i think they should have just done more,1,0
sw2598A-ms98-a,63,A,273.387,281.840625,8.453625,yeah Field of Dreams was good um and i i think i liked the other movies he's done No Way Out was really good and did you ever see Silverado,1,0
sw2598A-ms98-a,126,A,555.66,562.553875,6.893875,yeah well i'm being from Baltimore of course i'm a big Barry Levinson fan since uh he he's you know he's done a bunch of Baltimore movies,1,0
sw2598B-ms98-a,8,B,14.997125,17.53325,2.536125,i thought it was very well done,1,0
sw2598B-ms98-a,90,B,329.94425,335.474,5.52975,with uh Anthony Quinn i thought it was i like everything he's done so far,1,0
sw2599A-ms98-a,27,A,184.327625,191.8525,7.524875,we hope every team hopes their current quarterback is going to pull them through in a way Aikman has done some of that,1,0
sw2599B-ms98-a,16,B,120.351125,130.3155,9.964375,yeah i'm i keep waiting for the Eagles to get over the hump they make it to the play-offs it seems for the last few years but they just have done absolutely nothing when they  ,1,0
sw2602A-ms98-a,44,A,398.088,406.10025,8.01225,oh yeah definitely i i'm i'm a little bit shocked to what the US has done in terms of selling to Iraq ,1,0
sw2603A-ms98-a,10,A,49.2525,59.03425,9.78175,and then usually after i'm done riding the bike just to cool myself down i usually take a walk you know and that just kind of gets myself uh gets me you know,1,0
sw2603B-ms98-a,84,B,441.99625,448.5545,6.55825,so it's like when i got laid off i went back in there and start all over again because it had been a while since i'd done it,1,0
sw2604A-ms98-a,39,A,209.513875,217.083625,7.56975,well an- and also you know you you you feel more like you know you're actually part of the community if you've done something in it,1,0
sw2604B-ms98-a,19,B,141.0135,150.824,9.8105,i could see a a full a run a gamut of different kinds of opportunities things that need to be done that wou- that could be done in an hour or two,2,0
sw2604B-ms98-a,24,B,182.037625,188.715625,6.678,um i don't see that as being necessary now i can see it being done uh on a regular schedule,1,0
sw2604B-ms98-a,73,B,479.04225,485.5325,6.49025,i'm sure the pendulum will swing the other way uh there have been too many other things that it's done that for just in my life,1,0
sw2605A-ms98-a,6,A,17.2155,24.343625,7.128125,no no uh it was just for three days we must have done like uh sixty miles or something,1,0
sw2605B-ms98-a,40,B,174.7875,182.374,7.5865,and then if they wake up and you haven't done everything it's like why haven't you done that but uh well we were drinking you know back to that uh water thing and of course i got sick,2,0
sw2605B-ms98-a,49,B,245.030625,254.219375,9.18875,and uh and i've i've done a lot of canoeing but never have camped out over night and and they makes a lot make a lot of good points about at least with a canoe you don't have to carry everything,1,0
sw2606A-ms98-a,49,A,182.8,188.380875,5.580875,uh he he has to be an outstanding physical specimen to to do what he's done,1,0
sw2608A-ms98-a,36,A,167.66425,172.987625,5.323375,you know just mainly to melt the cheese and everything and let all the seasoning melt into it and it's done,1,0
sw2610B-ms98-a,8,B,39.673,53.374125,13.701125,uh which is somewhat awkward but had it been millimeters you could have done i think what's interesting the way engineering people do is they they in essence have gotten around it by by listing uh decimal inches,1,0
sw2612A-ms98-a,43,A,183.249875,193.78225,10.532375,good grief surely they could have done better than that course they they had a they had themselves between a rock and a hard place they had on the one hand they had Jesse Jackson with all that support,1,0
sw2613A-ms98-a,46,A,201.85875,205.75725,3.8985,and uh even with that it hasn't done any good,1,0
sw2615A-ms98-a,2,A,0.536375,9.824875,9.2885,i don't know what the the last thing i've done far as car repairs go is is change oil and filter an and that kind of stuff i haven't gotten really involved in anything,1,0
sw2615A-ms98-a,93,A,511.424875,519.684125,8.25925,uh i've got uh five stickers here from TI so i guess i've done probably uh i'd say seven or eight of them,1,0
sw2615B-ms98-a,87,B,506.01475,511.701875,5.687125,yeah and we'll uh how many times have you done this now is this,1,0
sw2616A-ms98-a,38,A,258.546125,267.398125,8.852,you know and so um the thing is is that  once you've done something wrong which is natio- you know internationally recognized,1,0
sw2617B-ms98-a,15,B,115.82325,125.667,9.84375,turning around Just now you know trying to be rectified and i'm and i'm not sure you can undo the damage that was done emotionally on so many of the people,1,0
sw2617B-ms98-a,66,B,372.19775,379.2475,7.04975,but i believe that the way that it was done and the way that was handled were right i don't remember that feeling back in Vietnam,1,0
sw2618A-ms98-a,36,A,171.2535,182.824625,11.571125,and i'm afraid that if she woke up one with her we would have to pack up and come home  so we've primarily done our camping by cabin up at Turner Falls up in Oklahoma,1,0
sw2619A-ms98-a,44,A,265.218875,277.367375,12.1485, and they but you know that must have taken uh that was something that had to be done quickly you know because of external circumstances but they decided to do it to make themselves in sync with the rest of Europe or the rest of continental Europe and,1,0
sw2619A-ms98-a,46,A,283.09925,290.962375,7.863125,so i- i- i- i- i think it's essential that it's done and i think the real trick is to avoid the ,1,0
sw2620A-ms98-a,10,A,68.48425,73.401625,4.917375,have you done uh uh uh the big pot cooking,1,0
sw2620A-ms98-a,45,A,226.319875,229.2815,2.961625,yeah yeah we have done that,1,0
sw2621A-ms98-a,103,A,426.49575,434.491875,7.996125,oh yeah sure well you'd have to uh or i would have to say you know someone like Montana i guess who's done so well for so many years,1,0
sw2622A-ms98-a,11,A,38.62575,43.0395,4.41375,yeah i think what needs to be done is they need to control their spending habits,1,0
sw2623B-ms98-a,72,B,461.493,466.173375,4.680375,even if even if someone's home all the time there's still a lot of things that have to be done,1,0
sw2625B-ms98-a,10,B,88.22075,94.850625,6.629875,all these kinds of things and you could probably get away you know get off on it so they just plea bargained it out and is just done with it,1,0
sw2626A-ms98-a,45,A,240.117,252.972375,12.855375,i've been in the oil and gas business and then higher education and um done a few other things including international uh accounting so,1,0
sw2627A-ms98-a,73,A,321.998625,327.710875,5.71225,no uh he's all done  yeah yeah i set him down,1,0
sw2627B-ms98-a,88,B,395.37725,399.92125,4.544,yeah uh-huh i've heard of that i've heard of it but i've never done it,1,0
sw2628A-ms98-a,76,A,540.467875,547.998,7.530125,to me it      have done nothing and i think it's just the new way that people are thinking,1,0
sw2631B-ms98-a,100,B,566.47325,568.7305,2.25725,oh they come in see this is the first time i've done this,1,0
sw2632A-ms98-a,53,A,230.27975,242.9125,12.63275,i- i don't know i look back now and i i think that i probably would've done it differently if i um you know could do it over again but um,1,0
sw2633B-ms98-a,19,B,113.178,118.380375,5.202375,no i think it should be done through Texans i mean i understand that,1,0
sw2635A-ms98-a,77,A,466.755875,469.765,3.009125,really like you say something needs to be done about that too,1,0
sw2635B-ms98-a,60,B,322.51275,324.125125,1.612375,and we've done,1,0
sw2642B-ms98-a,30,B,155.494,167.997,12.503,yeah this thing that you thought you got on sale by the time you get done paying with that with all the finance charges because you pay it off over a long period of time you've spent a heck of a lot of money on that thing,1,0
sw2643A-ms98-a,125,A,468.25075,471.692,3.44125,well i've done without it too but i sure prefer it my wife does too,1,0
sw2643B-ms98-a,112,B,461.093,468.434125,7.341125,oh yeah no i i've i've known people love it for years and uh but uh we've done without it for twenty years here and and uh,1,0
sw2646B-ms98-a,87,B,568.692,578.768125,10.076125,uh we haven't done it because i don't think it will work well with us having two boys but um some of the more expensive restaurants now i understand are catering,1,0
sw2647B-ms98-a,21,B,207.960625,217.918125,9.9575,a little bit bigger pond where where when they had a little more self-confidence built up oh yes i can do this oh i've done this before it's just in a bigger setting and so maybe to me,1,0
sw2647B-ms98-a,38,B,334.836625,343.616625,8.78,and i realized that even though that school's two hundred miles from here and i've lived in other states and done other things for the past twenty years,1,0
sw2648B-ms98-a,125,B,557.901875,564.8875,6.985625,so uh yeah i knew i think there's lots that be that could be done to to improve how things are done now,2,0
sw2649A-ms98-a,26,A,166.957125,170.358125,3.401,um i haven't seen that done for a long time either,1,0
sw2651A-ms98-a,86,A,434.745875,442.633625,7.88775,so anyhow that's what we've done for our house we've left it all natural so there's no upkeep you know it's white cedar shingle,1,0
sw2651B-ms98-a,60,B,251.862125,258.273625,6.4115,sure well if you were to do it uh again today what would you have done differently,1,0
sw2654A-ms98-a,10,A,24.159,30.062375,5.903375,that's really scary it has it's done the same thing even in my little town and gosh it's only like a thousand people,1,0
sw2654B-ms98-a,18,B,84.459875,94.517875,10.058,a lot of the things that need to be done uh right well even e- not just education but uh even discipline and and things like that,1,0
sw2657A-ms98-a,88,A,437.360875,448.770875,11.41,more like a side show than anything else and that's sad but i don't think there's any way you could go uh the Peace Corps could go in and rescue those people and i th- don't think you could have done it fifty or a hundred years ago either,1,0
sw2658A-ms98-a,106,A,542.495125,545.17,2.674875,gets done but,1,0
sw2662B-ms98-a,72,B,361.480875,371.1155,9.634625,but it was um it was it was odd enough you know and th- and they didn't just sort of make it silly it was you know it was done fairly well i think so actu- i actually enjoyed that as well,1,0
sw2663B-ms98-a,42,B,201.8155,213.6945,11.879,basically the people as soon as they get elected the people dump all kinds of money on them_1 and say yeah yeah you're my friend you're my friend and two years later he remembers that so what they've done is bought this congressman for two years,1,0
sw2663B-ms98-a,96,B,425.09525,431.689375,6.594125,in Presidential races that's about what they've done but they've got a pretty good lock on Congress and a lot of local things,1,0
sw2664B-ms98-a,61,B,240.692875,248.700375,8.0075,but i have trouble with with this new crap uh well uh like i say well we- we've done nothing but but prove our age today,1,0
sw2665A-ms98-a,33,A,131.452375,139.577375,8.125,explored it like i should what little i have done i think is pretty good but as i said i never have gone on with it maybe i should have,1,0
